chrom	start	end	value	sample_id	group
chr2	25656910	25656920	0.949999988079071	504	AML
chr2	25656920	25656930	1	504	AML
chr2	25656930	25656940	1	504	AML
chr2	25657120	25657130	0.9545454382896423	504	AML
chr2	25657160	25657170	0.9230769276618958	504	AML
chr2	25657170	25657180	0.8999999761581421	504	AML
chr2	25657390	25657400	0.95652174949646	504	AML
chr2	25657440	25657450	0.949999988079071	504	AML
chr2	25657630	25657640	1	504	AML
chr2	25657700	25657710	1	504	AML
chr2	25657880	25657890	0.9599999785423279	504	AML
chr2	25657970	25657980	1	504	AML
chr2	25657990	25658000	0.949999988079071	504	AML
chr2	25658020	25658030	1	504	AML
chr2	25658050	25658060	0.4444444477558136	504	AML
chr2	25658070	25658080	1	504	AML
chr2	25658110	25658120	0.9473684430122375	504	AML
chr2	25658180	25658190	1	504	AML
chr2	25658210	25658220	0.9411764740943909	504	AML
chr2	25658340	25658350	1	504	AML
chr2	25658390	25658400	1	504	AML
chr2	25658790	25658800	0.8928571343421936	504	AML
chr2	25658870	25658880	1	504	AML
chr2	25658980	25658990	1	504	AML
chr2	25659000	25659010	0.875	504	AML
chr2	25659020	25659030	1	504	AML
chr2	25659030	25659040	1	504	AML
chr2	25659690	25659700	1	504	AML
chr2	25659950	25659960	1	504	AML
chr2	25659980	25659990	0.9411764740943909	504	AML
chr2	25660430	25660440	1	504	AML
chr2	25660640	25660650	0.9444444179534912	504	AML
chr2	25660690	25660700	0.9285714030265808	504	AML
chr2	25660700	25660710	1	504	AML
chr2	25660780	25660790	0.9523809552192688	504	AML
chr2	25660800	25660810	0.7368420958518982	504	AML
chr2	25661280	25661290	0.8888888955116272	504	AML
chr2	25661310	25661320	1	504	AML
chr2	25661340	25661350	0.9285714030265808	504	AML
chr2	25661370	25661380	0.8666666746139526	504	AML
chr2	25661520	25661530	1	504	AML
chr2	25661630	25661640	1	504	AML
chr2	25661870	25661880	1	504	AML
chr2	25661880	25661890	1	504	AML
chr2	25661980	25661990	1	504	AML
chr2	25662020	25662030	1	504	AML
chr2	25662040	25662050	1	504	AML
chr2	25662120	25662130	0.9411764740943909	504	AML
chr2	25662140	25662150	0.9629629850387573	504	AML
chr2	25662150	25662160	1	504	AML
chr2	25662340	25662350	1	504	AML
chr2	25662370	25662380	0.9333333373069763	504	AML
chr2	25662500	25662510	0.8888888955116272	504	AML
chr2	25662790	25662800	1	504	AML
chr2	25662920	25662930	1	504	AML
chr2	25662940	25662950	0.8823529481887817	504	AML
chr2	25663000	25663010	1	504	AML
chr2	25663150	25663160	1	504	AML
chr2	25663260	25663270	0.8571428656578064	504	AML
chr2	25663270	25663280	1	504	AML
chr2	25663300	25663310	1	504	AML
chr2	25663340	25663350	1	504	AML
chr2	25663440	25663450	1	504	AML
chr2	25663450	25663460	1	504	AML
chr2	25663470	25663480	1	504	AML
chr2	25663610	25663620	1	504	AML
chr2	25663770	25663780	0.9545454382896423	504	AML
chr2	25664280	25664290	0.9375	504	AML
chr2	25664510	25664520	1	504	AML
chr2	25664530	25664540	0.868852436542511	504	AML
chr2	25664710	25664720	0.3448275923728943	504	AML
chr2	25664810	25664820	0.1428571492433548	504	AML
chr2	25664820	25664830	0.09090909361839294	504	AML
chr2	25664830	25664840	0.11538461595773697	504	AML
chr2	25664840	25664850	0.19230769574642181	504	AML
chr2	25664870	25664880	0.10000000149011612	504	AML
chr2	25664880	25664890	0.20000000298023224	504	AML
chr2	25665070	25665080	0.3888888955116272	504	AML
chr2	25665080	25665090	0.3636363744735718	504	AML
chr2	25665090	25665100	0.95652174949646	504	AML
chr2	25665230	25665240	0.9523809552192688	504	AML
chr2	25665350	25665360	1	504	AML
chr2	25665390	25665400	0.9166666865348816	504	AML
chr2	25665400	25665410	1	504	AML
chr2	25665490	25665500	0.9375	504	AML
chr2	25665570	25665580	0.4000000059604645	504	AML
chr2	25665580	25665590	0.6666666865348816	504	AML
chr2	25665610	25665620	0.375	504	AML
chr2	25665620	25665630	0.5	504	AML
chr2	25665930	25665940	0.9090909361839294	504	AML
chr2	25666050	25666060	1	504	AML
chr2	25666750	25666760	1	504	AML
chr2	25666820	25666830	0.9200000166893005	504	AML
chr2	25666990	25667000	1	504	AML
chr2	25667220	25667230	0.9285714030265808	504	AML
chr2	25667260	25667270	0.9411764740943909	504	AML
chr2	25667340	25667350	1	504	AML
chr2	25667350	25667360	1	504	AML
chr2	25667380	25667390	0.949999988079071	504	AML
chr2	25667400	25667410	1	504	AML
chr2	25667470	25667480	1	504	AML
chr2	25667740	25667750	0.9285714030265808	504	AML
chr2	25667810	25667820	0.9545454382896423	504	AML
chr2	25667880	25667890	0.8571428656578064	504	AML
chr2	25667890	25667900	1	504	AML
chr2	25667930	25667940	0.9750000238418579	504	AML
chr2	25667960	25667970	0.984375	504	AML
chr2	25667970	25667980	1	504	AML
chr2	25668010	25668020	1	504	AML
chr2	25668030	25668040	0.9473684430122375	504	AML
chr2	25668060	25668070	1	504	AML
chr2	25668100	25668110	1	504	AML
chr2	25668110	25668120	1	504	AML
chr2	25668130	25668140	1	504	AML
chr2	25668160	25668170	0.8666666746139526	504	AML
chr2	25668170	25668180	1	504	AML
chr2	25668180	25668190	1	504	AML
chr2	25668190	25668200	0.96875	504	AML
chr2	25668270	25668280	0.9629629850387573	504	AML
chr2	25668500	25668510	1	504	AML
chr2	25668860	25668870	0.9615384340286255	504	AML
chr2	25669070	25669080	1	504	AML
chr2	25669110	25669120	1	504	AML
chr2	25669670	25669680	0.9354838728904724	504	AML
chr2	25669680	25669690	1	504	AML
chr2	25669700	25669710	1	504	AML
chr2	25669730	25669740	0.9545454382896423	504	AML
chr2	25669770	25669780	1	504	AML
chr2	25669810	25669820	1	504	AML
chr2	25669880	25669890	1	504	AML
chr2	25670010	25670020	1	504	AML
chr2	25670050	25670060	0.9411764740943909	504	AML
chr2	25670080	25670090	1	504	AML
chr2	25670460	25670470	1	504	AML
chr2	25670680	25670690	0.9375	504	AML
chr2	25670690	25670700	1	504	AML
chr2	25670870	25670880	1	504	AML
chr2	25671310	25671320	0.9714285731315613	504	AML
chr2	25671350	25671360	0.9473684430122375	504	AML
chr2	25671550	25671560	0.9523809552192688	504	AML
chr2	25671660	25671670	1	504	AML
chr2	25671920	25671930	1	504	AML
chr2	25671930	25671940	1	504	AML
chr2	25672140	25672150	0.9444444179534912	504	AML
chr2	25672160	25672170	1	504	AML
chr2	25672180	25672190	1	504	AML
chr2	25672190	25672200	1	504	AML
chr2	25672370	25672380	1	504	AML
chr2	25672460	25672470	0	504	AML
chr2	25672470	25672480	0	504	AML
chr2	25672510	25672520	0.2666666805744171	504	AML
chr2	25672580	25672590	0.8421052694320679	504	AML
chr2	25672630	25672640	0.40740740299224854	504	AML
chr2	25672650	25672660	0.22580644488334656	504	AML
chr2	25672660	25672670	0.0746268630027771	504	AML
chr2	25672730	25672740	0.0731707289814949	504	AML
chr2	25672740	25672750	0.0810810774564743	504	AML
chr2	25672760	25672770	0.07692307978868484	504	AML
chr2	25672780	25672790	0.10526315867900848	504	AML
chr2	25672840	25672850	0.051948051899671555	504	AML
chr2	25672850	25672860	0.02777777798473835	504	AML
chr2	25672860	25672870	0.02631578966975212	504	AML
chr2	25672900	25672910	0	504	AML
chr2	25672910	25672920	0	504	AML
chr2	25672920	25672930	0	504	AML
chr2	25672980	25672990	0	504	AML
chr2	25673010	25673020	0	504	AML
chr2	25673030	25673040	0.03448275849223137	504	AML
chr2	25673040	25673050	0	504	AML
chr2	25673050	25673060	0	504	AML
chr2	25673060	25673070	0	504	AML
chr2	25673070	25673080	0.04545454680919647	504	AML
chr2	25673080	25673090	0	504	AML
chr2	25673090	25673100	0.016949152573943138	504	AML
chr2	25673100	25673110	0	504	AML
chr2	25673110	25673120	0	504	AML
chr2	25673120	25673130	0	504	AML
chr2	25673130	25673140	0	504	AML
chr2	25673140	25673150	0	504	AML
chr2	25673150	25673160	0	504	AML
chr2	25673170	25673180	0	504	AML
chr2	25673180	25673190	0	504	AML
chr2	25673190	25673200	0	504	AML
chr2	25673200	25673210	0	504	AML
chr2	25673210	25673220	0	504	AML
chr2	25673220	25673230	0	504	AML
chr2	25673230	25673240	0.022727273404598236	504	AML
chr2	25673240	25673250	0.043478261679410934	504	AML
chr2	25673250	25673260	0	504	AML
chr2	25673260	25673270	0	504	AML
chr2	25673270	25673280	0	504	AML
chr2	25673290	25673300	0	504	AML
chr2	25673300	25673310	0	504	AML
chr2	25673310	25673320	0	504	AML
chr2	25673320	25673330	0.014705882407724857	504	AML
chr2	25673340	25673350	0	504	AML
chr2	25673360	25673370	0	504	AML
chr2	25673370	25673380	0	504	AML
chr2	25673390	25673400	0	504	AML
chr2	25673400	25673410	0	504	AML
chr2	25673410	25673420	0	504	AML
chr2	25673430	25673440	0	504	AML
chr2	25673440	25673450	0	504	AML
chr2	25673450	25673460	0	504	AML
chr2	25673460	25673470	0	504	AML
chr2	25673470	25673480	0	504	AML
chr2	25673480	25673490	0.04545454680919647	504	AML
chr2	25673500	25673510	0.10000000149011612	504	AML
chr2	25673510	25673520	0	504	AML
chr2	25673520	25673530	0	504	AML
chr2	25673530	25673540	0	504	AML
chr2	25673540	25673550	0	504	AML
chr2	25673550	25673560	0	504	AML
chr2	25673560	25673570	0	504	AML
chr2	25673570	25673580	0	504	AML
chr2	25673580	25673590	0	504	AML
chr2	25673590	25673600	0	504	AML
chr2	25673600	25673610	0	504	AML
chr2	25673610	25673620	0	504	AML
chr2	25673620	25673630	0	504	AML
chr2	25673630	25673640	0	504	AML
chr2	25673640	25673650	0	504	AML
chr2	25673650	25673660	0	504	AML
chr2	25673660	25673670	0	504	AML
chr2	25673670	25673680	0	504	AML
chr2	25673680	25673690	0	504	AML
chr2	25673690	25673700	0	504	AML
chr2	25673710	25673720	0	504	AML
chr2	25673720	25673730	0	504	AML
chr2	25673730	25673740	0	504	AML
chr2	25673740	25673750	0	504	AML
chr2	25673750	25673760	0	504	AML
chr2	25673760	25673770	0	504	AML
chr2	25673790	25673800	0	504	AML
chr2	25673800	25673810	0	504	AML
chr2	25673810	25673820	0.03846153989434242	504	AML
chr2	25673820	25673830	0	504	AML
chr2	25673830	25673840	0	504	AML
chr2	25673840	25673850	0	504	AML
chr2	25673850	25673860	0	504	AML
chr2	25673860	25673870	0.0416666679084301	504	AML
chr2	25673870	25673880	0	504	AML
chr2	25673890	25673900	0	504	AML
chr2	25673900	25673910	0	504	AML
chr2	25673910	25673920	0	504	AML
chr2	25673930	25673940	0	504	AML
chr2	25673940	25673950	0	504	AML
chr2	25673950	25673960	0.02777777798473835	504	AML
chr2	25673960	25673970	0	504	AML
chr2	25673970	25673980	0	504	AML
chr2	25673980	25673990	0.02500000037252903	504	AML
chr2	25674000	25674010	0	504	AML
chr2	25674010	25674020	0	504	AML
chr2	25674020	25674030	0.014705882407724857	504	AML
chr2	25674030	25674040	0	504	AML
chr2	25674040	25674050	0	504	AML
chr2	25674050	25674060	0.032258063554763794	504	AML
chr2	25674080	25674090	0	504	AML
chr2	25674090	25674100	0	504	AML
chr2	25674110	25674120	0	504	AML
chr2	25674140	25674150	0	504	AML
chr2	25674150	25674160	0.054054055362939835	504	AML
chr2	25674170	25674180	0	504	AML
chr2	25674190	25674200	0	504	AML
chr2	25674260	25674270	0.47826087474823	504	AML
chr2	25674420	25674430	0	504	AML
chr2	25674440	25674450	0.15000000596046448	504	AML
chr2	25674500	25674510	0.8095238208770752	504	AML
chr2	25674550	25674560	0.0416666679084301	504	AML
chr2	25674560	25674570	0.03999999910593033	504	AML
chr2	25674740	25674750	0.13636364042758942	504	AML
chr2	25674750	25674760	0.0833333358168602	504	AML
chr2	25674790	25674800	0.0625	504	AML
chr2	25674810	25674820	0.9411764740943909	504	AML
chr2	25674830	25674840	1	504	AML
chr2	25674870	25674880	0.9189189076423645	504	AML
chr2	25674880	25674890	1	504	AML
chr2	25674890	25674900	0.8999999761581421	504	AML
chr2	25674920	25674930	1	504	AML
chr2	25674930	25674940	1	504	AML
chr2	25674960	25674970	1	504	AML
chr2	25674970	25674980	1	504	AML
chr2	25675010	25675020	1	504	AML
chr2	25675110	25675120	1	504	AML
chr2	25675290	25675300	0.8620689511299133	504	AML
chr2	25675300	25675310	0.9666666388511658	504	AML
chr2	25675580	25675590	0.20000000298023224	504	AML
chr2	25675930	25675940	0.9200000166893005	504	AML
chr2	25675960	25675970	1	504	AML
chr2	25675980	25675990	1	504	AML
chr2	25676050	25676060	1	504	AML
chr2	25676090	25676100	1	504	AML
chr2	25676310	25676320	1	504	AML
chr2	25676320	25676330	0.9090909361839294	504	AML
chr2	25676350	25676360	0.9166666865348816	504	AML
chr2	25676370	25676380	1	504	AML
chr2	25676390	25676400	0.9615384340286255	504	AML
chr2	25676470	25676480	1	504	AML
chr2	25676480	25676490	1	504	AML
chr2	25676570	25676580	1	504	AML
chr2	25676580	25676590	0.8571428656578064	504	AML
chr2	25676750	25676760	0.6875	504	AML
chr2	25676900	25676910	1	504	AML
chr2	25676910	25676920	1	504	AML
chr2	25677110	25677120	1	504	AML
chr2	25677180	25677190	0.9230769276618958	504	AML
chr2	25677240	25677250	0.95652174949646	504	AML
chr2	25677250	25677260	0.9545454382896423	504	AML
chr2	25677270	25677280	1	504	AML
chr2	25677300	25677310	0.949999988079071	504	AML
chr2	25677310	25677320	1	504	AML
chr2	25677330	25677340	1	504	AML
chr2	25677340	25677350	1	504	AML
chr2	25677370	25677380	1	504	AML
chr2	25677420	25677430	1	504	AML
chr2	25677430	25677440	1	504	AML
chr2	25677490	25677500	1	504	AML
chr2	25677660	25677670	1	504	AML
chr2	25677690	25677700	1	504	AML
chr2	25677700	25677710	0.8888888955116272	504	AML
chr2	25677720	25677730	1	504	AML
chr2	25677730	25677740	0.9444444179534912	504	AML
chr2	25677790	25677800	1	504	AML
chr2	25677840	25677850	0.9523809552192688	504	AML
chr2	25677880	25677890	0.9545454382896423	504	AML
chr2	25677890	25677900	0.9523809552192688	504	AML
chr2	25678010	25678020	0.9047619104385376	504	AML
chr2	25678220	25678230	0.9629629850387573	504	AML
chr2	25678350	25678360	0.9677419066429138	504	AML
chr2	25678550	25678560	0.9354838728904724	504	AML
chr2	25678640	25678650	0.1111111119389534	504	AML
chr2	25678960	25678970	1	504	AML
chr2	25679040	25679050	1	504	AML
chr2	25679050	25679060	1	504	AML
chr2	25679060	25679070	1	504	AML
chr2	25679080	25679090	1	504	AML
chr2	25679090	25679100	1	504	AML
chr2	25679140	25679150	1	504	AML
chr2	25679170	25679180	0.8571428656578064	504	AML
chr2	25679190	25679200	1	504	AML
chr2	25679210	25679220	1	504	AML
chr2	25679300	25679310	1	504	AML
chr2	25679310	25679320	1	504	AML
chr2	25679330	25679340	1	504	AML
chr2	25679340	25679350	0.9523809552192688	504	AML
chr2	25679360	25679370	1	504	AML
chr2	25679400	25679410	1	504	AML
chr2	25679420	25679430	1	504	AML
chr2	25679430	25679440	1	504	AML
chr2	25679460	25679470	1	504	AML
chr2	25679470	25679480	1	504	AML
chr2	25679500	25679510	0.8888888955116272	504	AML
chr2	25679600	25679610	1	504	AML
chr2	25679730	25679740	0.8888888955116272	504	AML
chr2	25679750	25679760	0.8888888955116272	504	AML
chr2	25679780	25679790	1	504	AML
chr2	25680150	25680160	1	504	AML
chr2	25680160	25680170	1	504	AML
chr2	25680210	25680220	0.96875	504	AML
chr2	25680240	25680250	1	504	AML
chr2	25680280	25680290	1	504	AML
chr2	25680300	25680310	1	504	AML
chr2	25680320	25680330	1	504	AML
chr2	25680330	25680340	0.9599999785423279	504	AML
chr2	25680360	25680370	1	504	AML
chr2	25680400	25680410	0.95652174949646	504	AML
chr2	25680410	25680420	1	504	AML
chr2	25680420	25680430	1	504	AML
chr2	25680430	25680440	0.9545454382896423	504	AML
chr2	25680630	25680640	1	504	AML
chr2	25680840	25680850	1	504	AML
chr2	25681000	25681010	1	504	AML
chr2	25681140	25681150	1	504	AML
chr2	25681170	25681180	1	504	AML
chr2	25681180	25681190	1	504	AML
chr2	25681230	25681240	1	504	AML
chr2	25681240	25681250	0.9473684430122375	504	AML
chr2	25681270	25681280	1	504	AML
chr2	25681300	25681310	0.9166666865348816	504	AML
chr2	25681320	25681330	1	504	AML
chr2	25681330	25681340	0.9375	504	AML
chr2	25681360	25681370	1	504	AML
chr2	25681410	25681420	0.8999999761581421	504	AML
chr2	25681900	25681910	0.9459459185600281	504	AML
chr2	25681990	25682000	0.925000011920929	504	AML
chr2	25682000	25682010	1	504	AML
chr2	25682010	25682020	0.9615384340286255	504	AML
chr2	25682050	25682060	1	504	AML
chr2	25682070	25682080	1	504	AML
chr2	25682090	25682100	1	504	AML
chr2	25682180	25682190	1	504	AML
chr2	25682270	25682280	1	504	AML
chr2	25682330	25682340	1	504	AML
chr2	25682660	25682670	0.25	504	AML
chr2	25682680	25682690	0.06666667014360428	504	AML
chr2	25683070	25683080	1	504	AML
chr2	25683130	25683140	1	504	AML
chr2	25683170	25683180	0.9433962106704712	504	AML
chr2	25683240	25683250	1	504	AML
chr2	25683270	25683280	1	504	AML
chr2	25683790	25683800	1	504	AML
chr2	25683800	25683810	1	504	AML
chr2	25683990	25684000	0.9047619104385376	504	AML
chr2	25684000	25684010	1	504	AML
chr2	25684090	25684100	0.8947368264198303	504	AML
chr2	25684190	25684200	0.800000011920929	504	AML
chr2	25684200	25684210	1	504	AML
chr2	25684630	25684640	1	504	AML
chr2	25684720	25684730	0.8500000238418579	504	AML
chr2	25684780	25684790	0.09090909361839294	504	AML
chr2	25684790	25684800	0.4583333432674408	504	AML
chr2	25684800	25684810	0.20000000298023224	504	AML
chr2	25684820	25684830	0	504	AML
chr2	25684970	25684980	1	504	AML
chr2	25685070	25685080	1	504	AML
chr2	25685090	25685100	1	504	AML
chr2	25685100	25685110	0.8333333134651184	504	AML
chr2	25685150	25685160	0.9166666865348816	504	AML
chr2	25685190	25685200	1	504	AML
chr2	25685200	25685210	1	504	AML
chr2	25685210	25685220	1	504	AML
chr2	25685220	25685230	0.9615384340286255	504	AML
chr2	25685260	25685270	0.9166666865348816	504	AML
chr2	25685290	25685300	1	504	AML
chr2	25685350	25685360	0.9285714030265808	504	AML
chr2	25685360	25685370	0.9615384340286255	504	AML
chr2	25685400	25685410	0.9333333373069763	504	AML
chr2	25685450	25685460	0.8620689511299133	504	AML
chr2	25685470	25685480	1	504	AML
chr2	25685500	25685510	0.9545454382896423	504	AML
chr2	25685630	25685640	1	504	AML
chr2	25685680	25685690	0.9333333373069763	504	AML
chr2	25685750	25685760	0.9642857313156128	504	AML
chr2	25686120	25686130	1	504	AML
chr2	25686210	25686220	1	504	AML
chr2	25686250	25686260	1	504	AML
chr2	25686370	25686380	1	504	AML
chr2	25686380	25686390	1	504	AML
chr2	25686400	25686410	1	504	AML
chr2	25686510	25686520	1	504	AML
chr2	25686520	25686530	1	504	AML
chr2	25686570	25686580	1	504	AML
chr2	25686590	25686600	0.9411764740943909	504	AML
chr2	25686600	25686610	0.8888888955116272	504	AML
chr2	25686610	25686620	1	504	AML
chr2	25686700	25686710	0.9411764740943909	504	AML
chr2	25686730	25686740	1	504	AML
chr2	25687000	25687010	0.9200000166893005	504	AML
chr2	25687040	25687050	1	504	AML
chr2	25687140	25687150	0.949999988079071	504	AML
chr2	25687180	25687190	1	504	AML
chr2	25687190	25687200	0.9473684430122375	504	AML
chr2	25687390	25687400	0.8333333134651184	504	AML
chr2	25687530	25687540	1	504	AML
chr2	25687550	25687560	1	504	AML
chr2	25687590	25687600	1	504	AML
chr2	25687760	25687770	1	504	AML
chr2	25687860	25687870	0.949999988079071	504	AML
chr2	25688070	25688080	1	504	AML
chr2	25688110	25688120	1	504	AML
chr2	25688140	25688150	0.9583333134651184	504	AML
chr2	25688210	25688220	1	504	AML
chr2	25688340	25688350	0.8518518805503845	504	AML
chr2	25688510	25688520	0.931034505367279	504	AML
chr2	25688540	25688550	0.8928571343421936	504	AML
chr2	25688570	25688580	0.9200000166893005	504	AML
chr2	25688580	25688590	0.9615384340286255	504	AML
chr2	25688600	25688610	1	504	AML
chr2	25688660	25688670	1	504	AML
chr2	25688670	25688680	1	504	AML
chr2	25688710	25688720	1	504	AML
chr2	25688720	25688730	1	504	AML
chr2	25688730	25688740	1	504	AML
chr2	25688740	25688750	1	504	AML
chr2	25688750	25688760	1	504	AML
chr2	25688760	25688770	1	504	AML
chr2	25688770	25688780	1	504	AML
chr2	25688800	25688810	1	504	AML
chr2	25688810	25688820	0.9375	504	AML
chr2	25688820	25688830	0.7647058963775635	504	AML
chr2	25689000	25689010	1	504	AML
chr2	25689010	25689020	0.9333333373069763	504	AML
chr2	25689050	25689060	0.9444444179534912	504	AML
chr2	25689060	25689070	1	504	AML
chr2	25689170	25689180	1	504	AML
chr2	25689210	25689220	1	504	AML
chr2	25689230	25689240	0.875	504	AML
chr2	25689240	25689250	1	504	AML
chr2	25689250	25689260	1	504	AML
chr2	25689260	25689270	0.875	504	AML
chr2	25689420	25689430	1	504	AML
chr2	25689460	25689470	1	504	AML
chr2	25689550	25689560	1	504	AML
chr2	25689560	25689570	0.949999988079071	504	AML
chr2	25689830	25689840	0.9629629850387573	504	AML
chr2	25690030	25690040	1	504	AML
chr2	25690260	25690270	0.939393937587738	504	AML
chr2	25690480	25690490	0.9583333134651184	504	AML
chr2	25690690	25690700	1	504	AML
chr2	25690700	25690710	1	504	AML
chr2	25690760	25690770	0.9130434989929199	504	AML
chr2	25690770	25690780	1	504	AML
chr2	25690790	25690800	1	504	AML
